days_left,price,predit_1,prdict_2,final_predictions
5,67421,64839.774992640705,64225.03138614718,68662.04029285717
14,51707,51779.99658095238,52000.708607070694,51946.21758152959
49,57057,56395.6076079365,56829.96560310244,57907.91968455432
40,51875,51779.152888888886,52383.2114,52061.49399437227
15,55983,56035.31962857142,56603.459840476185,56477.39974603175
15,6489,6347.387044444445,6482.269720634918,6297.727255844155
32,6354,6148.083127777776,6007.6126217893225,6045.375298556998
38,4706,4536.1235857142865,4567.368839682539,4520.716195238096
35,62591,62757.757000000005,62556.54645151515,62089.29206031746
15,53512,54588.03644444444,54460.09340064935,54184.8869720058
41,60365,63218.193466666664,62398.76127727271,60969.14294126983
30,1998,2137.672185714285,2113.5363619047616,2120.2383476190485
39,69244,69728.85786666664,69628.80815555555,69544.9961111111
27,3393,3407.8722619047617,3432.555559523809,3478.156539682539
4,51707,54620.49047380953,55248.17070375182,54661.8273196581
46,43376,47238.70401673879,46417.929448917785,47663.9879142857
33,4230,4245.858725324675,4255.342834920636,4204.911580952381
37,4294,4271.760917460317,4246.240422005772,4244.427907957727
15,49177,50549.90757777779,50405.08061255412,49177.44299920635
15,12401,15256.420375108226,13906.455155627704,14212.64924360639
15,9655,10469.24776888111,10127.147361038958,10409.126024098121
46,4112,3545.703966666667,3477.92211991342,3593.5635463203466
39,4637,4833.734442857142,4956.1543849206355,4896.278582539682
10,7466,8931.121136363636,9547.858592496392,9440.183446392497
42,52882,56936.722872366496,55715.107815079355,60529.19599401155
20,3512,3921.4291686147167,3875.760952380953,3638.7400472582945
18,6132,6075.379909523809,6158.740869841269,6191.785159956712
21,51817,52008.246028571426,52106.99588571428,51859.19049682541
46,69885,65785.81584040402,65215.571305483405,65582.55973333333
7,29837,39180.44575829723,39305.15248391053,36106.68588347764
15,5103,6219.577251443003,6808.78214567099,6227.478690981241
10,7488,7590.332566666664,7755.634041269841,7738.850093650794
25,15374,16387.851130663774,16274.859305699854,17142.032265945156
29,49725,51750.13313939395,51735.02381587303,51372.92493492065
22,5584,5657.535478066378,5562.435991486291,5609.6971436507965
10,11664,11406.876508441563,12144.128042352091,11876.449116810967
35,47545,47183.185873665214,47178.66508282827,47441.87294761907
15,5178,5294.763333838384,5274.922123809519,5325.064017171717
12,7950,7900.1450841269825,8256.371066955264,7849.772873809526
3,23377,18418.613103679643,20014.99804603175,20513.333768392728
18,62448,73481.44114126984,71766.45471544014,71610.71583589746
8,9141,11229.768144155845,11149.310553524243,10327.711974675323
16,5605,6859.69535238095,7018.2558436507925,7159.93831861472
14,13398,12251.19269805195,11511.093279870125,11785.292565800866
19,4041,5286.520213031415,5637.078820634918,5549.882532278831
15,19040,8019.18927640693,6510.697811444112,6897.779627777775
45,4111,4097.042812698413,4161.556385714286,4106.959824603175
26,6324,6105.23983239538,6142.325549206348,6247.967178138528
24,6577,6323.187103246754,6489.922813924966,6378.435648412699
47,3916,4860.368855039405,4549.1687064213575,4411.854265079364
17,6892,6629.07113167388,6611.157225974022,6780.905005916309
14,12223,12984.425473088017,12604.670727633471,12981.566906854252
30,4357,4430.37723015873,4461.742814935065,4380.482105194804
29,4827,4834.922583333333,4803.042997691197,4795.339039682541
20,61933,62050.71634444442,62072.808922222226,62746.48763809523
1,40506,45945.638423015866,51945.72722499998,47329.29326464649
15,9277,9047.345343650795,9000.658719841265,9198.1288461039
23,4069,4314.775743650788,4292.074414646461,4262.700557209459
33,66928,65418.738295238116,64508.06406043955,66183.30861825394
23,4149,4149.0846,4168.031754761905,4160.649132539683
16,6082,7232.365103896103,7188.621216178264,7902.411913997113
6,3987,7147.061812121212,7214.998501010099,7414.185996969701
8,13054,13932.701207142853,13565.743675468973,13701.107260173163
25,6405,5631.432768831164,5453.053513636361,5921.503158641362
13,49725,58962.325877777796,58156.3928666667,58329.49109365082
25,42457,42459.925566666665,42470.54243333333,42463.02702142857
6,6017,5447.187746681093,5655.027632756132,5365.574689682539
2,11625,8515.218962193365,7482.076347835494,8118.535426190475
7,9420,10076.32601782107,10193.962573015871,9744.52559250749
2,13069,11236.150174386723,12350.82140873016,12767.140533871689
47,4672,5173.204345238094,5249.725799567098,4862.394528571427
21,2339,2342.335202380952,2392.135873809523,2356.650564285714
3,16968,12360.957693145741,11577.973655555552,12849.624586507944
24,9079,8183.909459523808,8193.08638275614,8368.106119913422
37,7542,7091.829087301582,7065.505498412695,6837.929803246753
47,2410,2595.3495190476174,2660.979755816405,2566.1343930735934
36,64890,67744.7388041847,67687.72755670997,67068.44662431454
14,39555,41783.796267316,41936.80156392494,40432.44259610389
18,4971,5127.629864285713,5165.0464357142855,5071.805235714286
42,4390,4387.338049206348,4376.7787238095225,4417.428126984127
10,67004,73136.84085779217,74582.40107662344,73583.61298455988
48,5815,4426.095009523808,4441.142555411256,4415.033589682538
8,7466,8568.376582778337,9254.805176839827,8300.157418326116
19,5800,5646.205719264069,5673.735388095237,5747.371835281383
28,4783,5757.503798412705,5703.993316666672,5631.928663564211
10,13122,12227.664589971137,12665.958872222209,12814.592856132758
6,74107,68897.11364256858,65473.49242219449,66849.2152420468
15,8930,8257.732433477633,8136.52999203574,7933.368057647906
39,4477,4656.941088888889,4232.352454761905,4382.509280758132
44,60978,60498.612388095244,60316.474279653674,60965.76884761906
22,5127,5337.988905555554,5287.202630158727,5414.066539682541
19,3209,4152.002472294374,4068.8718185425714,4023.384134704185
29,4417,4392.209596320345,4505.819832034631,4510.4521650793595
30,6663,5624.105764502164,5557.818037301585,5609.5041214285675
34,43305,45027.50000317459,45454.68223015873,43987.239668253955
12,10425,10963.404309379506,10830.565064357861,11102.663668315012
9,50957,53150.87057424243,50945.2848626984,52181.563861399714
40,2124,2124.5785555555553,2124.0717555555552,2123.5308095238092
27,79569,62387.13173333332,62734.64983730157,61953.559098773505
45,3100,3089.576211111111,3088.9272793650794,3099.446826190476
40,7563,6891.141499927852,6659.212898412699,6572.357770634921
6,6488,6616.57373571428,6817.43942936508,6666.757687950939
39,3361,3190.2635833333356,3275.0710766233788,3357.430642046841
35,4502,4502.0,4610.1458,4497.367217460316
42,2276,3118.227814285717,3135.9355314574345,3125.9199977633475
48,4755,5364.878223809521,5128.954268253968,4978.5047508658
23,60232,61019.61355555553,60819.570498989895,59844.98011089464
11,49553,52625.071724098125,53110.0154873016,50740.662587229475
2,98972,79002.08660079369,80564.08282518042,76999.36783852811
41,4413,4585.133377777776,4599.245162698409,4453.220402813853
14,45805,47012.74346190476,46682.79418174602,46628.270980952366
33,56588,59761.977033516494,59611.92438192921,56925.30048809525
35,5543,5059.518223088024,5081.466510389609,4879.647252813853
47,6507,7447.401112265514,7475.769765151523,7882.074120934621
15,3100,4221.528647763348,3593.895844011544,3361.410015079367
33,3096,3094.437,3096.863,3132.8236325396815
6,9840,11358.302511976914,11648.125538167391,11524.778184126984
16,5770,5957.205613492063,6592.49665252525,6239.885596031742
44,51697,50598.25031111111,50952.935099999995,51588.27027777778
21,4732,5361.302484920635,5364.18356053391,5499.167195598842
37,60396,59131.906995238096,59175.32437142858,60355.646998412696
42,4363,4636.144197258297,4624.018818686866,4509.63439206349
27,6158,6192.843529004328,6184.157656926407,6199.255023015874
43,6082,6068.71671111111,6076.023795238094,6095.209099999999
1,9114,8555.688912121213,9370.256989682543,9096.86103506494
12,50271,50267.38035324676,49888.95062698412,50260.22747460318
29,5645,5486.122167399265,5430.713636396935,5457.7902882395365
42,52175,52247.957200000004,52614.333849999995,52270.46501969697
12,7352,7494.671992002442,7614.933216883116,7473.1701375901885
25,5943,5112.224156565653,5216.630273409922,5303.58814213564
2,12468,15129.63456825397,15309.862194733043,14548.67367481962
29,2850,2892.693095238092,2865.627847741146,2833.1791299422807
11,16318,14619.816620707077,13727.121274675328,14713.139670490618
32,80626,80147.51120000001,80211.02915,79521.332497114
13,7426,7306.0075844155845,7451.6719952380945,7447.526317893218
3,54840,54204.39113730159,54117.36984307359,54567.90246883116
21,35532,35742.250961904756,36022.597463492064,35571.7765277778
11,12920,11016.006268831175,10637.425315151519,11655.429938455987
7,13168,13397.632449999997,13015.81260930737,13336.59300281386
28,5960,6010.06575,6045.632831024531,6104.661033333331
35,6277,6003.9282839493835,6007.1426676656665,5950.524162337663
8,58315,59689.91435858588,60024.366224747486,63069.061060317465
17,36700,38020.78598701299,37752.37835873017,36718.53272539683
16,54115,55668.95625497838,55585.03317301589,54364.05223968257
24,4051,4353.311017460317,4620.013319047619,4277.687743967142
39,4020,4044.826374603175,4109.415692063492,4081.9141777777777
8,12183,12994.52360901875,11681.296589682535,11699.948819769128
49,51875,51900.266590476196,51766.87466262626,51656.48618816739
4,13728,14221.701740109887,13915.406092857149,14068.2283044622
19,6294,6296.246317460318,6296.475197619047,6291.907425152627
13,50398,43893.84242857142,43823.744209523815,45157.72507676764
18,2228,2546.8191769841287,2549.518662626263,2946.6691743145743
26,2309,2586.1968581807087,2518.9383031024536,2379.940092424242
12,12812,13156.044540226438,13225.130478643567,13223.73361190476
4,61597,61171.468523015894,59414.78274682538,59571.43767229436
28,10799,7174.575596031746,7125.403072871574,7470.323315079363
42,3393,3358.819919047619,3335.205410317461,3344.4514603174607
45,4367,3864.0357261904755,3833.4829666222663,4034.237869841268
10,67769,69555.38417489182,69149.18438564207,67056.35581616164
28,5697,5896.789774458874,5624.263237301583,5737.982517171716
6,53164,55792.58578903319,57385.984622438664,55724.654893722916
13,5943,6415.447944227999,6192.798368975469,6129.208904112553
43,53440,53721.36920000001,53553.14376320346,53411.46670396824
32,5823,5817.937666666667,5831.211633333333,5802.228010245312
32,5761,5857.188463492063,5873.998952380952,5826.292897619046
47,3988,4033.633945959597,4064.6489968253973,3987.902913492064
20,7043,7405.896748268399,7255.702380097681,7208.1777652236615
6,12054,11972.964153174606,11935.689813492063,11844.546454256857
29,2339,2343.1553333333336,2339.1336666666666,2343.4751404761905
18,50271,50386.13407171717,50393.888444444456,50982.77748253968
43,4792,4811.619766666667,4801.945636507937,4774.619258585857
7,6375,5961.038279653681,5985.438619047618,5997.484407142856
20,52392,52809.89711111111,52725.31479292929,52603.30041031746
39,47844,41447.82195238095,41336.25202619047,41382.07628492062
18,4165,4525.863143506494,4660.062511183264,4373.75833015873
20,47205,47253.77185209236,47369.69527243867,47610.294594733066
23,5617,4629.8056134920635,4773.3929941558445,5008.723396825398
24,6324,6322.8962,6312.322678571428,6334.481295238095
26,53209,54219.562666666665,54151.982655555556,53633.547965079386
18,4048,4309.183776984126,4319.995195238096,4088.0556599567117
25,5102,5266.783994444446,5408.425651298701,5208.632206349208
38,8111,8493.97586976912,8567.891809451661,8515.919248412696
20,35490,35738.609888095234,36234.89633333334,35773.99019826841
26,5178,5231.157988095237,5204.5063682539685,5079.590205772006
13,4555,4977.751893722942,5107.540511111111,5813.571960317463
28,4814,4908.9353142857135,4936.140735642138,5227.533025974026
28,2276,2277.092,2297.3176404040405,2315.6251214285717
26,4910,5004.857502813851,5004.556071428571,4912.615686552334
34,3393,5434.021257720058,5370.957470490619,5295.299579148628
2,31963,16231.977194444446,15111.760962526361,19034.963269624808
28,4348,4376.791412271062,4397.633192063494,4385.792918253969
2,59265,55479.248626623375,56216.854782323244,58368.31489603177
12,45883,46093.27281060606,46358.5900025974,45973.67644718617
27,5178,5277.142977022977,5303.097124458878,5245.0848037518035
39,4663,4536.932083577531,4511.170716117216,4616.429417748917
10,28872,34876.66075555553,34471.526049639244,33393.544965223664
18,47408,47363.30558571429,47305.10945,47220.58101190475
13,52175,52424.91027777779,52675.88160317459,52379.36537770564
6,5953,5979.404014141414,5966.672719191918,5972.124201370853
16,5942,6015.749166955268,5827.596896103896,6119.913794877342
8,7425,7339.687555555555,7395.104302380954,7415.83265079365
34,34460,34598.55433333333,34672.29226666668,37352.07267503611
2,67197,69887.55198888888,71812.17338881674,76837.35435555554
33,51819,54021.91663448773,53838.540221789306,54126.778465079355
43,3668,3279.7378928571434,3366.278491341993,3815.223086580087
48,3153,3134.0421753968253,3148.686359523811,3088.3939492063487
18,5937,8143.647087950938,7488.848639682541,7455.5198575369095
30,7563,7321.1027706349205,7162.227557287155,6935.32905952381
41,5772,5768.281955555556,5769.798696825398,5770.0714047619085
39,69244,69505.36203549785,69594.70023095238,68271.73264920633
45,52175,52198.55733333334,52414.125,52279.92365952381
44,2051,3281.943872727272,3379.4244991341975,3323.9964259018748
24,6883,6618.447022222222,6627.192911183262,6668.513600793645
29,7891,7529.479652813855,7406.636181746029,7426.23030562771
3,7950,9561.649693817288,10427.74268004773,9216.745138023085
30,5939,5518.5657149350645,5437.392390909092,5732.049465440114
43,62448,62577.615099999995,62640.54785714286,62967.63643556999
33,8111,8143.300273809523,8113.681561255411,8148.86045952381
5,11205,10974.219413780656,10876.927623809523,11031.26585021645
28,4173,4229.073968253968,4253.964232251082,4147.198478571429
21,4672,6003.5394685869705,5817.5088235930725,6103.647631313124
29,51372,56520.757523015876,56517.05048571431,56814.89315238097
21,4656,4653.706607647911,4661.947553535359,4634.64734862915
21,66063,65075.17853333333,65123.36617692309,65035.61683484847
42,3475,3511.508687301587,3555.3051992063497,3506.4059075036075
41,53152,52303.769305988455,52459.648295238105,52960.28018681318
34,5761,5788.768204761904,5797.4416404761905,5777.787830952378
37,28510,28477.3205,28404.70980952381,28511.607355555556
11,5955,8651.62519494949,7696.358423809524,8203.22271213231
7,53947,56266.875760317474,58335.6725259463,57713.45871111109
33,55983,55977.34194285714,56013.344704761905,55966.37590779221
37,7196,6550.469502380953,6538.43963881674,6603.3817410533875
49,5742,5611.548535064933,5557.59936190476,5600.252853968254
13,9840,9516.365039682543,9890.32558253968,9196.268799711399
49,4152,4676.184230158733,4848.281963780667,4480.344012842711
26,9175,9048.24738239539,9015.408000505056,9049.856083655233
11,12150,10981.057966666674,10491.489188300591,10944.551825974017
15,7575,8616.524555844155,8855.857980447332,8276.34680295815
16,10583,10398.332875468983,10129.222548917747,9344.152494627595
5,5313,5940.72757121212,5534.500166666667,5646.560509523808
18,42457,45579.95716868687,46031.761477056294,42815.080988888876
13,11247,11146.8524595238,11249.39342525252,11202.639476984126
21,4756,4754.3723238095245,4738.174073809524,4713.222117316019
26,2463,2955.3127545454577,3182.6499150793643,3080.6302085858592
15,8988,8670.638547619044,8471.358782539683,8488.926623160172
30,5817,5740.957638600288,5697.73505952381,5817.686533838383
41,53743,54696.32835151516,54594.27790007216,54110.08700924077
17,28872,29387.284133333338,29619.049047619053,29399.647963125764
43,5949,6029.305039682539,6037.928080952379,5970.618934920636
8,42521,45375.824820707065,46550.800030952385,46325.07197222223
43,4499,4475.003,4499.164400000001,4513.5002255411255
15,54608,54732.647845238105,54814.19427619048,54767.97216190476
45,1694,1757.1665722222224,1854.207722222222,1903.5170451659458
4,10744,10600.617362842711,10716.765817460315,10128.451821284269
9,45693,45685.04021984128,45924.475659307354,45683.259357936506
23,5596,6517.407641747145,5808.663262698415,6492.160836724387
43,4229,4338.937568831169,4399.776397619048,4367.471765079365
41,6262,6300.070361471861,6211.735940692642,6260.021400432902
34,5120,4710.336154834054,4640.213414213566,4402.6051553391035
40,5102,5671.922707142862,5448.506114285718,5560.400663636367
46,3911,3848.84965851371,3697.383984992786,3732.235897635698
35,4272,4296.652166666667,4314.678407142857,4287.278443650794
47,3334,3762.176954761906,3791.727469264069,3729.3985895382393
48,3538,4832.291507936508,4870.331341269843,4771.524122649573
46,6161,6018.653211904764,6013.022118614717,6172.598801010099
7,27864,27895.95924761905,28358.52081904762,29057.78490880231
27,5018,5092.82213015873,5277.8741206349205,5071.984923809523
39,5441,5554.696338888889,5570.912008730159,5451.865007142858
41,61933,61945.497599999995,62056.43821818181,64406.01679877341
46,2051,2437.4297111111105,2648.377885714286,2537.650146464645
9,14343,12773.300999783543,12605.335220634906,12585.74532123987
30,45883,46021.7305952381,46027.86376190476,46096.720914285725
34,54777,54406.08804444445,54702.88752777777,55216.53204444445
44,4502,4499.0667,4496.759542857142,4499.0651
41,2700,2722.674033333333,2719.5775047619045,2696.746374458874
33,4909,5086.270439898992,5057.6645658730195,4983.405794444446
48,54896,55101.40440079366,55408.449235642154,55415.011476190455
41,62448,63158.45539393939,63215.59916666667,62490.04469047618
23,8440,8063.375579365074,7827.489986002885,8045.398573304476
18,5280,5181.117018903322,5376.357226984127,5224.3764945887515
32,65529,70323.62984444443,69897.86329985572,68326.12592272727
17,2336,2636.7337636752127,2952.0550706349186,2846.5127047619067
13,82205,65625.24605238096,65520.85971529581,68356.92699733046
31,4348,4354.7553547619045,4366.244733333334,4369.574578571425
30,6444,6424.137483333333,6409.513397619047,6469.72205952381
39,5451,4392.580218253968,4498.598378571427,4302.292056349209
25,6067,6156.779828571427,6131.004127056275,6192.59689126984
11,5176,5548.4781369408365,5852.341551953601,5573.575250505049
30,41281,44865.268274603164,44821.655909523804,42273.50188030304
18,3330,3439.3042357142863,3845.9090658730147,3634.9393946608952
11,50868,50745.58870714285,50607.8607611111,50909.059268253965
24,22152,22154.3296,22232.603199999998,22154.496
28,60978,63064.86281645021,63015.01721839825,61811.92285158727
16,7785,7602.244107936509,7300.014459523812,7246.414934920634
27,5178,5051.581660894661,4930.412853535353,5091.894943939396
16,45693,45853.6699404762,45936.74936666665,45735.54736666666
41,20760,20760.0,20705.934285714287,20821.04575714286
9,13773,13035.920582367628,13325.24153030303,13068.544283982688
31,3397,4894.460362554115,4301.786584343435,4060.5793303973796
37,5157,5479.021574963927,5494.403191269846,5713.089382178932
38,44144,45079.05061818183,45278.54472077922,44353.01108015874
11,51595,51474.44703571429,52159.86142698412,51653.64201507936
49,4496,4536.850783694081,4556.941074963923,4498.901226190475
37,7575,7565.497199206351,7517.805878571431,7639.836102897106
3,7845,13751.44766746033,12663.27176753247,12199.628755916297
31,6849,6388.058915800861,6311.626850649355,6406.819906204907
7,6131,10390.330891569536,10130.210880735935,9878.051281002328
24,5230,3390.8309858086345,3173.278488095239,3606.0682541125548
10,36660,38459.3952936508,41706.87940238095,39100.55219054834
9,21883,15221.903957142862,16124.902290043297,17134.64735772004
19,7977,5543.48770793651,5424.822974747476,5312.1785321178795
31,4249,4404.534585714286,4448.7436087301585,4278.299923593074
36,2339,2339.6426666666666,2351.2459857142862,2357.2377285714283
6,12945,9109.285542063488,8901.043372438671,8715.872744949493
36,6129,6096.95642063492,5971.112088023087,6227.481637301588
19,3393,3401.153023809524,3454.5155158730154,3480.8946562049055
41,69244,71019.86357193359,71171.15707272726,68791.98044862914
40,22140,23000.418133333333,23117.70711111111,24241.019895238096
22,34460,34506.706133333326,34469.427622222225,36610.25903217896
1,11307,14514.763746753246,14198.121206421358,14464.79867092353
35,9172,9388.403252020202,9370.333061544015,10046.785276984128
7,4449,6780.1463571872555,6923.152995670993,6795.694047258304
20,5060,4825.013000793652,4909.651277489177,4818.907488217335
17,6006,6931.664944588745,7598.563905555557,7133.8958751803775
38,4560,3764.5823690476172,4052.3408681096707,3992.232188095237
16,2477,3771.565292063492,4208.552433333333,4867.675253968254
9,5955,6096.249198484848,6297.997239466092,6484.887073881677
13,7584,9794.745579365082,10074.611172077915,8465.403432323226
38,4674,4794.4192507936505,4788.64650079365,4558.806649567099
3,5178,10689.322822366525,13409.62534523809,12260.275452380947
24,7957,5481.80230945166,5245.774654256854,5401.543985808634
10,84820,67980.69517936507,68869.33306984126,76103.59602539681
22,3496,3509.649328571429,3639.6223968253976,3567.256380402932
47,2436,2447.0451263736268,2562.2230989177488,2507.8569293650794
2,13421,13875.035709523818,15693.615079004321,15459.961068109686
35,4401,4249.6475,4291.323928571429,4197.382485930737
23,6488,7180.00774523809,7106.638705555551,7038.55532777778
18,8035,6311.012396608949,6340.5447734709705,6508.807217965369
7,5103,6616.096249639247,7137.730956349208,6395.109617532475
38,5414,4325.0351,4448.140296825397,4398.351892135642
49,2201,2308.7523785714284,2294.9607693140188,2307.8646365079367
10,10849,10969.955003896104,11091.501396608948,10708.579848196256
46,3574,3830.2357960317468,3815.251102380952,3715.7371192640694
25,3334,4472.275956204908,4357.121935858586,4462.760614935065
31,6583,6948.846633333332,6760.044596825399,6721.134392784991
13,44405,44446.40466587302,44415.06212301587,44295.79618418805
7,13608,14036.763845671003,13804.808287229445,13835.495906782107
47,61583,62094.59815555556,61237.0087047619,61874.13851111108
31,8838,8813.032783333336,8808.820256410252,8800.44760050505
46,8112,7989.685754978355,7897.579752380952,8124.237787662334
21,2836,3137.8152606060594,3155.7167445887444,3311.6352044733035
7,14238,11429.85650137085,10930.684123015875,10926.963549639251
8,7950,8042.968122943723,7910.678756493507,8025.7558295815315
30,3279,2966.536608513707,2963.3656616883104,3080.864295959596
9,14264,10585.196125036071,10362.604798484845,11151.05553138528
43,54896,55078.053780952396,55327.70881984127,55032.693787301585
35,17794,17794.0,17769.746285714282,17803.119333333332
18,51817,51859.35143333333,51839.364466666666,51912.26359126983
29,13257,10822.44827222222,10804.798568831166,10981.109476623371
46,6067,6122.882038095238,6125.719359523809,6091.569741702744
10,12361,8469.18400396825,8875.041046825394,8263.00238398268
9,54684,54764.25971666666,54789.38653095235,55069.7615904762
41,15002,13508.712824458875,13734.282569047624,13916.660003174598
27,6578,6540.329530952383,6529.512804978356,6483.446710317458
43,61933,67477.9472040404,66924.39675043292,63534.90707712842
21,4048,4051.7051238095237,4070.7079793650796,4047.0150660173135
19,5659,5116.072697979799,5229.771602597409,5221.490095887443
24,2836,3551.1958119047636,3620.7857045288047,3456.0270976190477
28,4190,4228.15436031746,4249.341634199134,4239.655539105337
35,6109,6107.178993650793,6210.389156349204,6157.4548473304485
34,4366,4546.811269719168,4634.472596031745,4446.434805699857
3,18094,14589.747227500282,14011.574529365074,15622.416915728701
38,7221,6749.68878888889,6857.842792063491,7078.973635714286
10,11785,11386.625487590183,11736.683650360746,11670.406460822502
45,7572,7615.75014033189,7661.041887229435,7593.451426767679
25,55983,55985.4975,55939.236666666664,55998.66225
9,45805,49579.92216746033,49682.18381399712,52917.65441356422
41,4363,4647.062189610385,4648.59322034632,4515.23165822511
14,11129,11221.770884920634,11262.275102958152,11392.503914285717
13,14019,14216.354868614713,14155.277920634922,14545.345061832613
42,6444,6407.914226984129,6329.625994877346,6436.239827272729
28,6195,6410.002990187588,6418.532363997115,6372.512811904761
25,5092,4842.623944855146,4849.045007264957,4693.070385730936
31,6510,6615.546633333333,6552.238643362194,6563.264427777775
36,7141,7265.333178715728,7232.2407984127,7169.508754617604
49,7697,7131.539435425683,6925.646979392832,7353.896513708516
10,53209,53104.76849444445,52305.53847857143,53250.723619552664
12,9828,9471.132988095238,9279.584239105336,9263.866207936504
41,4683,4054.4699984126974,4082.3942286435795,4038.6907269841267
13,39499,39829.49956904761,40043.45830476191,42654.930241269845
45,7804,7192.133253679654,6909.19596672217,7404.210169552667
37,8249,4742.347179076482,4992.137567460317,5180.826943722942
44,4111,4118.4788,4136.307878571429,4130.004918253968
42,37985,52068.59308571428,52135.616392857126,49889.96069090909
40,8757,8727.152516666667,8643.851695238094,8780.865141269842
19,5805,5755.90122698413,5736.912755699855,5846.335904545454
4,45257,46724.58063327227,46112.202630230895,46623.34880974027
34,4731,4640.465957142856,4710.061602525254,4754.105494444446
47,3971,4139.001770634922,4152.676869841271,4180.232613347763
47,4496,4429.7436434343435,4438.655658008655,4504.684026262628
35,4792,4914.178573809524,4936.776395238094,4748.600671428571
38,3336,3421.275416666667,3406.852142352093,3422.139475252525
44,6194,6141.939756060605,6093.043202020204,6311.281944444438
35,36660,38006.939895238094,39835.29942128427,39116.626935858585
28,5761,5763.878661111113,5767.40421818182,5763.879152380951
29,4672,4862.385893722944,4745.196232034633,4859.39930108225
41,36577,36773.67067619047,36771.24218571429,37192.01124545454
30,3609,3141.912291847043,3239.6109439393967,3208.414830952379
5,15204,15937.178120634917,15018.41050310245,15715.25354776335
3,47714,48148.64095165948,50447.81117539687,48211.64047784991
37,49553,52346.551637518,52865.08689126982,50863.63034999998
26,4348,4498.453416810968,4588.956560173161,4491.50888939394
38,4235,6202.07842821068,6127.564487240534,6413.807125396822
32,62793,54988.12453333333,54962.0053712121,56535.341660966784
23,75550,70412.38208051943,70681.31026111104,70129.32558715726
22,7332,6076.010003607501,5739.846599422797,6261.439770418469
21,45883,45637.10371428572,45738.75169603176,45598.64651666669
31,68191,60179.04186666667,60239.31115930737,60315.38022953713
45,3988,4012.335565873017,4038.6549357142862,4008.5778906926394
21,6568,6567.892826190477,6573.945805339105,6572.232559523809
23,11378,6169.6670769841285,6021.929181673882,6039.397359523809
14,54684,54054.746369047614,54158.15357301588,54980.01896825396
8,45156,44169.094512842705,44405.90408051949,42870.89227453103
46,5102,5495.304089682542,5591.789862121214,5635.637341486296
7,5955,5964.709,6083.179595238095,6331.874320851373
9,52175,53334.76679949496,53991.36605952384,53181.47833816736
49,6408,4978.37776132756,4979.099030663785,4857.4363111111115
14,42521,43110.56862063491,43247.7665468254,43010.26229494948
46,2359,2388.5967690476177,2424.6175611111103,2543.8259472582963
9,4338,4584.455396320346,4553.640611976912,4481.221624386723
33,63277,56802.522575396826,57223.21991861473,59304.515632883784
41,4477,4341.018939682541,4150.1950873015885,4213.565709257408
26,7221,6848.13187922078,6834.309081596182,6790.069345310244
31,28872,29009.00213333333,29016.126800000002,28911.610202808304
47,3153,4578.664869408368,4511.288904184705,4329.285106782107
18,5605,5940.825300000001,6175.084007864357,6295.134569047623
9,54608,54667.238752380945,54794.16880952381,55029.18321428571
48,41281,43381.39074047619,44262.744224458875,42332.87587712843
32,44144,44342.125799999994,44469.02107359308,44193.67633333334
13,37985,39842.50815952379,40824.08061060606,38814.09216955267
34,45883,45839.3724,45851.44746666668,45755.88681486292
4,11310,12459.204734199135,12467.097412265515,12898.002649422799
47,56590,55240.53699761905,54894.02502878787,56123.719511111136
10,60978,60179.99117142857,59727.761403463206,60907.03427619047
12,51817,52931.59353888891,53838.69471082251,52066.29155476191
27,4209,4272.68394047619,4376.572395382395,4140.002168475969
19,6869,6891.322412515262,6315.485815367967,7033.38474083694
8,21786,21765.522589726956,21631.74018650795,20630.860424098122
35,7767,7702.990549999998,7629.07692106782,7588.561340620492
31,2074,2074.5783333333334,2078.590666666667,2083.68059047619
29,3862,4039.82178189033,4084.205630158731,4002.8277892385386
26,60508,55038.745664285714,54752.958114285706,58251.02246111112
15,50271,53181.30776984126,53754.7749365801,52049.76083477631
15,55377,55236.75683492063,54921.15814761906,55277.857003607496
14,42746,43025.53362619047,43393.890103174606,42987.59883391054
18,4617,4589.397528571428,4518.158791053391,4310.323167604617
24,22140,23543.760571428596,23667.946996825427,23231.27366608947
29,8112,8213.934671428571,8197.4487513986,8229.719602092351
25,60508,62820.85966666667,62864.2699,61511.16054112553
32,1105,1561.9534932178924,1574.3169261904761,1691.1418475468977
8,42457,52225.431073809545,51825.82292539684,47888.52974603174
20,5549,5602.0479646464655,5601.715509523808,5587.693602092352
14,7143,6846.838638961041,6602.258394011546,6801.549719047616
23,6438,6297.025306349206,6208.33460822511,6488.332172438674
1,11617,13011.162964285717,12831.16683275614,12879.541465345766
41,32923,32923.0,32916.1245,32787.9134468254
33,4390,4708.768522705075,4593.115678571432,4104.646699644799
8,9073,9582.01402070707,9560.993663708516,9297.715869191923
47,6437,5972.876417460315,5933.798395238095,6194.315974025973
18,4971,5833.270699999999,6223.721857697858,5540.032773015872
22,5178,5339.179696031746,5350.9857142857145,5312.809017460319
13,52175,53138.2508,53896.606950000016,52068.84087824396
6,15414,15362.43931060606,15267.045544155846,15509.026477272726
10,4585,5572.667289682542,6518.085471184374,5483.573022294375
20,4784,5172.889516910866,5124.081121933617,5056.856970923524
9,67466,49514.60900555558,51498.46595000003,52634.99551587305
16,49613,50044.48453571429,50531.290647186135,50070.29763412698
18,55983,55908.598614285715,55975.677642857154,56042.64207207793
42,5761,5828.490597619046,5798.197295238097,5765.384792124542
