duration,days_left,price,predict_1,predict_2,final_predictions
2.17,36,2738,2846.86,2916.87,2889.91
9.5,35,60365,60422.12,60738.75,60970.61
28.0,10,14658,15551.09,14929.02,15156.96
25.08,14,10703,10934.33,10736.51,10806.57
22.25,31,6082,6105.1,6264.27,6208.68
2.83,3,48478,34937.61,35013.17,31257.33
2.0,34,3633,3207.67,3126.6,3242.9
14.0,28,4249,4285.84,4271.77,4334.03
23.08,13,19889,17542.51,17316.09,18479.74
4.67,38,44280,44280.0,44280.0,44280.0
16.92,36,56588,56728.12,56662.37,57662.66
10.75,23,2228,2515.56,2569.62,2813.3
12.0,13,39499,39499.0,39499.0,40057.21
10.0,24,15335,14679.8125,14228.529999999997,13149.79
25.75,46,4348,4460.6,4404.07,4440.14
6.0,23,2050,2050.0,2055.63,2068.84
8.83,38,3034,3219.26,2973.93,3295.38
12.42,28,5322,5322.0,5322.0,5322.0
14.58,49,2336,3187.29,3107.17,3001.38
11.08,4,12812,10900.49,11148.79,10948.09
9.92,25,54608,54510.34,54854.4,54303.54
28.58,3,59306,58995.44,59324.17,59894.432
13.75,45,4550,4530.68,4951.96,4506.89
5.17,16,4111,4173.14,4123.91,4274.14
8.58,20,4111,4111.0,4115.15,4111.0
14.92,11,16213,12317.26,12480.84,12757.5
19.08,14,10058,10016.52,9984.52,9997.25
9.17,36,4165,5277.24,4658.34,4651.74
8.92,27,4027,3980.45,4067.83,4013.72
23.25,34,60508,61079.2,60625.6,61335.83
2.25,17,3733,3251.23,3371.74,3116.84
9.58,45,52175,52175.0,52175.0,52175.0
23.83,31,59033,59033.0,59033.0,59048.68
10.92,44,4209,4230.53,4211.55,4246.81
13.5,38,6122,6122.0,6113.1,6122.97
11.67,35,7928,6796.67,7425.24,6669.65
28.33,5,14014,13163.09,12896.28,13128.72
9.58,2,14154,14227.15,14296.44,14288.2
24.67,22,7548,6568.44,7566.63,7236.63
26.58,22,8069,8275.59,7670.3,8266.51
7.58,49,6963,7318.49,6931.26,7259.94
15.83,28,55377,59319.66,57683.34,56301.33
9.08,26,4071,4062.38,4041.25,4073.48
1.25,49,2301,2289.54,2299.1,2317.96
10.17,20,7106,7155.28,7366.02,6911.305
1.75,25,2074,2074.0,2074.0,2074.0
12.92,46,6395,6331.06,6432.98,6409.56
12.17,44,3393,3393.0,3392.76,3392.72
13.83,9,11520,12093.3,12046.05,12184.01
24.17,37,4281,4303.76,4354.19,4062.06
9.08,3,86776,58288.35,59819.44,61460.29
8.92,43,5507,5519.32,5503.21,5493.93
14.67,14,12990,12339.75,11937.92,11977.09
2.25,47,36712,37744.08,38061.56,41908.59
5.67,24,8885,8362.77,9088.32,9628.53
7.75,27,5977,5974.38,5971.92,5952.88
11.42,33,3860,3804.18,3810.31,3795.74
8.17,21,5257,4754.27,4779.1,4614.97
16.08,41,66063,66097.72,66142.52,67235.13
13.33,32,3961,4171.04,4123.38,4375.26
6.83,22,4056,4202.69,4194.13,4205.04
20.33,29,6461,6461.0,6461.0,6461.0
16.0,20,5339,5376.53,5393.48,5310.77
12.25,21,67004,68847.97,68003.94,69037.26
10.42,46,9433,9517.0,9540.94,9330.63
8.83,23,4899,3841.95,3784.98,3680.69
10.25,37,4111,4111.0,4111.0,4111.0
2.5,47,3862,3860.56,3862.0,3852.51
8.0,10,32646,32646.0,32674.86,32646.0
6.75,49,4755,4755.0,4755.0,4755.0
13.25,4,17282,17483.78,17503.49,17867.71
5.5,33,53164,56727.65,56727.65,57435.71
9.42,49,3862,3858.0,3856.06,3920.37
14.25,25,7212,7207.66,7220.4,7292.76
10.5,19,62591,62658.2,62670.52,62458.85
7.67,40,6324,6338.8,6324.0,6326.09
5.17,33,5892,5892.0,5892.0,5892.0
5.92,9,45883,46826.42,46677.1,46758.68
19.92,4,7584,7584.0,7584.92,7640.47
3.92,23,4190,4344.76,4337.53,4318.13
25.17,4,52175,66438.2,65164.27,63470.37
14.5,26,6122,6325.18,6320.45,6191.95
22.92,29,51457,52107.32,52485.28,52042.22
6.67,34,40593,40874.46,42000.3,41657.96
9.17,6,11069,11709.545,11572.83,11588.25
22.58,46,4033,4245.26,4096.02,3935.53
8.83,38,6006,5193.32,5216.08,5616.55
24.83,25,4755,4736.91,4736.7,4797.03
20.42,24,4566,5507.96,5450.36,5655.92
13.92,35,6623,6875.91,6758.45,6817.58
19.08,42,9353,9393.95,9393.95,9345.65
22.0,19,58125,59495.08,59204.54,59408.16
9.42,2,67466,69509.83,71833.26333333334,67693.99
16.08,17,5174,4632.17,4645.01,4435.55
12.67,11,10605,10575.58,10426.95,10532.86
15.17,20,77120,73780.16,73792.48,70288.0
5.25,21,4755,4739.4,4748.16,4759.92
2.17,4,27976,32071.81,33203.0,33309.18
6.25,36,6033,6883.32,6600.58,7040.1
12.5,31,5070,5203.51,5201.21,5044.1
13.33,4,58864,58827.64,56274.33,57736.31
12.08,48,66928,66958.69,67104.29,69612.58
16.92,36,3571,3569.0,3568.0,3564.12
6.08,16,53645,53645.0,53645.0,53645.0
8.75,43,7576,7581.24,7578.62,7592.53
19.75,31,5589,5503.89,5488.13,5419.4
10.25,39,4979,4979.0,4979.0,4979.0
17.83,46,62045,67958.6,68638.1,64852.83
4.75,13,16548,9396.5,9323.16,9980.21
23.08,46,5167,5192.99,5209.51,5145.14
22.08,46,44144,44144.0,44144.0,44144.0
9.17,9,12150,12246.85,12116.35,12148.71
8.58,13,5954,6084.14,5954.0,6078.15
13.0,35,62617,62617.0,62617.0,62617.0
15.33,9,12150,12031.94,12232.21,12036.73
5.0,41,5407,5447.53,5449.91,5532.45
11.25,13,6489,6586.64,6528.04,6550.14
7.58,11,14077,14247.6,15941.05,18413.66
5.42,15,7424,5655.33,5263.35,5212.99
17.17,44,57920,57920.0,57999.52,57911.61
5.42,33,44025,44025.0,44025.0,44024.88
19.33,41,49725,51102.6,50018.44,56960.4
2.58,45,4499,4499.0,4519.75,4553.21
8.25,22,5817,5817.0,5819.33,5823.27
16.92,28,6082,6060.15,6089.77,5967.16
27.25,36,4172,4551.86,4623.22,4615.61
13.25,30,59033,59033.0,59033.0,59048.68
13.58,27,6461,6479.9,6476.75,6461.0
14.0,27,56588,61062.11,58866.56,59081.44
12.17,41,60160,64746.4,63187.36,62457.49
5.67,48,1998,2235.3,2111.4,2014.68
20.42,28,4566,4396.98,4410.33,4342.43
22.25,49,6271,6271.0,6280.89,6286.4
6.33,21,38099,38099.0,38099.0,38099.0
12.5,43,5910,5908.64,5909.32,5911.4
16.08,9,74015,66461.72,66350.785,67704.81
1.75,27,20760,20759.24,20759.24,20760.0
12.0,37,10243,10300.64,10262.82,11262.07
10.5,16,7560,7553.96,8239.88,7266.75
6.58,48,6461,6461.0,6461.0,6462.39
23.83,6,14355,14277.3,14279.79,14304.06
13.17,7,13524,14628.03,14622.85,13997.1475
14.25,12,11318,11887.65,11901.11,11760.62
11.25,23,2480,2495.51,2495.18,2481.58
12.33,42,45693,45693.0,45693.0,45693.0
13.58,28,61485,56779.88,57335.4,54138.22
20.58,42,52175,53349.55,54020.1,52336.46
28.33,38,59254,59352.11,59286.70333333333,59315.54333333333
12.5,40,39499,39499.0,39499.0,39499.0
2.67,41,31436,32649.94,32427.9,31823.95
14.83,39,7249,7298.58,7189.21,7081.02
2.33,19,2516,2642.36,2578.15,2518.71
2.92,4,7425,7424.87,7425.0,7426.05
10.75,30,9771,9905.554666666667,10044.514000000001,10065.143333333333
11.5,16,67137,66241.0,65135.56,68185.38
12.42,26,5761,5761.0,5761.0,5761.11
6.17,10,8916,13621.62,12340.29,13265.45
14.08,32,6000,6151.05,6183.99,6172.5
13.75,34,4345,5878.7,4947.93,5837.36
20.0,40,4387,4385.42,4387.0,4383.03
13.17,3,71729,77232.1,76421.06,76015.08333333333
5.58,25,3671,3600.76,3603.75,3459.38
15.0,36,10979,8278.88,8159.7,8106.78
17.5,7,14889,14759.07,14738.89,15254.39
8.67,25,5654,5668.97,5572.08,5504.57
10.25,7,45883,45962.41,45883.0,46778.45
9.75,35,60555,60555.0,60555.0,60589.72
2.58,14,8854,8467.83,8320.36,8323.64
2.17,31,3433,3054.15,3171.95,3612.78
25.5,17,56476,56476.0,56476.0,56476.0
6.67,17,7032,7124.56,7071.64,6824.76
13.0,14,55377,55377.0,55377.0,55377.0
26.17,19,48213,48213.0,48213.0,49429.83
23.83,22,3306,3614.42,3755.69,3600.45
1.25,27,1788,1788.13,1790.46,1826.65
23.25,23,56590,56590.0,56590.0,56590.0
14.0,4,11205,11561.63,11805.13,12079.64
8.58,7,15646,15315.29,15081.84,14621.13
8.83,11,8043,8330.47,8363.17,8140.85
11.0,39,2409,2746.58,2869.42,2593.66
19.25,11,10962,10615.25,10655.48,10695.66
12.67,5,60601,59158.78,57761.8,60092.71
1.25,30,1776,1782.23,1787.44,1776.84
6.25,27,3873,4735.93,4733.21,5168.29
7.5,40,9935,11708.09,11485.15,11188.27
15.25,44,55502,55502.0,55502.0,55502.0
13.0,44,8112,8116.2,8112.0,8112.0
12.33,2,54033,54220.6,55565.36,54790.03
14.67,47,5761,5761.0,5761.0,5787.8
8.83,49,8842,9108.84,8898.8,9711.07
13.17,28,60555,65203.02,64464.72,62425.21
23.08,20,44144,44144.0,44144.0,44144.0
11.33,26,4549,4660.41,4744.94,4704.35
7.25,8,8043,8313.86,8229.12,8150.62
22.67,45,47205,47205.0,47205.0,47247.68
10.92,44,7332,7116.01,6485.49,6636.14
2.83,39,2327,3553.68,5067.6,4260.39
13.58,13,62591,67866.68,68571.8,65322.28
17.08,6,13588,14489.1,13912.22,13733.46
23.08,23,7110,6964.59,7863.07,6995.5
20.42,44,52586,52801.0,52638.27,54347.22
8.0,37,4601,4267.01,4357.57,4005.04
8.58,26,5507,5510.09,5469.49,5538.65
8.67,11,7950,7938.27,8029.31,7893.58
16.17,14,42457,45434.66,44849.26,44390.62
16.25,14,57565,59021.0,58769.12,57549.99
16.25,25,4048,4039.86,4046.2,4041.62
17.83,17,31528,31584.0,31696.43,31536.08
7.17,12,57920,59684.0,60275.88,58571.45
8.75,2,23575,11641.46,11816.94,11803.2
12.83,13,14428,13795.34,13779.23,14074.63
4.92,27,5750,7557.19,7293.25,7270.08
27.5,22,73581,73159.7,73581.0,64556.88
7.08,39,3957,4419.19,4270.88,4262.91
11.33,25,14193,10480.69,10984.18,11108.503333333334
20.67,41,4230,4223.8,4227.58,4233.66
5.92,24,45883,45883.0,45883.0,45883.0
4.92,20,3543,3555.05,3544.06,3524.35
15.08,35,4672,4686.49,4692.37,4671.55
1.17,9,4663,4466.13,4526.72,4613.76
8.42,18,2977,4578.02,3436.47,3832.35
2.25,14,5954,5970.9,5988.53,5959.39
5.5,48,31462,41528.16,41352.31,41114.42
10.08,20,51875,53224.6,53756.6,53988.15
14.42,43,6461,6461.0,6461.0,6461.0
22.0,25,58125,60401.81,60031.75,60469.42
9.08,49,6186,6165.62,6183.81,6191.1
12.75,31,4979,4979.0,4979.0,4979.0
12.17,7,11698,12169.85,12435.46,12306.1
10.17,48,41314,41314.0,41314.0,41352.09
11.08,41,6578,6590.4,6596.63,6584.76
16.5,31,9748,9878.05,10132.61,10253.62
11.25,35,2477,2545.07,2654.23,2516.36
14.08,14,51058,51058.0,51058.0,51042.06
11.58,24,4469,3366.86,3243.28,3387.44
1.25,10,4202,4211.75,4203.36,4215.14
6.17,12,9840,10287.06,10267.37,10395.68
9.33,35,5616,5543.01,5431.02,5573.49
13.67,7,4262,13095.77,13147.08,12788.4
7.92,44,56590,56590.0,56590.0,56590.0
20.58,40,6015,6015.0,6015.0,6015.34
3.75,35,2476,2476.0,2481.44,2486.87
10.92,38,4209,4445.27,4215.79,4158.57
11.17,27,8130,8156.66,8160.21,8184.56
19.0,32,5810,5832.09,5843.22,5718.88
11.5,29,4056,4028.91,4013.39,3975.01
5.67,40,56702,57070.08,57425.25,56174.31
10.0,47,2410,3300.24,3227.58,3215.86
2.92,9,7845,7676.1,8090.37,7922.93
26.75,16,7246,7092.29,7115.02,7089.04
23.58,18,4324,4425.08,4688.45,4360.93
6.0,30,2410,3497.4,3815.3,4212.0
24.08,4,7615,5825.93,6332.26,6954.07
12.08,32,5894,5898.2,5898.2,5873.2
1.25,14,4453,4669.38,4658.89,4741.3
12.58,36,66063,70046.84,70046.84,69570.04
18.33,40,5364,4381.0,4381.0,4386.32
20.83,40,5233,5192.69,5186.37,5086.75
10.92,31,4111,4111.0,4111.0,4111.0
1.5,43,1776,1778.45,1772.68,1775.79
22.25,15,52175,52372.25,52240.75,52368.67
21.67,11,16443,15300.2,14901.22,14784.05
8.33,39,4007,4003.28,4520.72,4352.41
9.67,27,5292,5337.7,5334.07,5285.3
9.42,43,51345,51345.0,51345.0,51465.96
10.08,26,4086,4363.2,4427.04,4374.88
9.25,39,5817,5836.18,5817.0,5814.47
25.83,18,6082,6619.31,6292.33,6421.18
16.5,44,7575,7575.0,7575.0,7574.91
10.42,34,4961,5022.93,5071.49,4982.64
13.58,3,50810,50041.7,49646.49,48756.65
7.08,9,15720,15015.45,14966.1,15002.11
17.42,10,60978,60978.0,60978.0,60978.0
5.25,43,44794,36215.56,36282.96,34091.63
17.42,12,29170,29170.0,29170.0,29478.1
15.33,7,12920,10381.3,11427.08,11207.07
8.83,33,22388,18822.2,18777.05,17631.49
8.25,6,8523,8195.12,8162.61,8077.18
4.42,29,6108,5785.12,5778.48,5686.12
14.92,10,54608,55299.48,54687.41,56702.84
5.75,39,1890,1890.0,1890.0,1898.82
10.75,28,2723,2818.73,2804.84,2702.85
10.08,23,60508,61096.0,60839.52,60598.05
26.67,49,5021,4386.38,4324.77,4516.1
9.92,14,9735,9853.86,9916.29,9947.41
27.58,6,42212,42956.67,42501.55,43103.88
13.75,32,51817,51817.0,51817.0,51817.0
2.92,23,4500,4537.6,4562.56,4535.61
17.33,1,12875,15550.01,16476.82,14125.04
1.08,6,3497,3623.02,3648.21,3878.03
25.5,2,64249,60545.1,62027.77,61018.88
11.5,43,45883,45883.0,45883.0,45883.0
5.0,10,50473,49389.62,50036.28,49968.84
12.33,30,1890,1895.28,1890.0,1898.14
4.92,6,9178,9349.77,9349.2,9203.03
2.5,36,28510,28510.0,28510.0,28919.04
14.25,14,60260,60260.0,60260.0,60260.0
14.75,17,7412,6405.34,6129.92,6272.0666666666675
3.08,16,3951,3982.13,3855.28,3502.1
6.17,19,62045,62485.16,62851.4,62280.33
1.75,47,2201,2226.04,2306.58,2373.06
2.17,49,2791,2600.75,2599.63,2554.75
7.75,8,54115,56997.32,57207.32,57040.81
16.83,19,3988,4035.07,4027.08,4008.64
5.33,23,60232,62458.56,65123.37,62429.28
23.67,21,6956,6990.775,7011.965,7179.69
25.83,33,7004,6493.4,6216.78,6977.96
21.08,15,6049,6794.67,7800.22,5781.23
17.5,25,7472,7402.6,7133.92,7221.46
8.08,39,67094,77306.92,77306.92,74793.55
8.25,24,6578,6675.65,6687.23,6762.54
8.17,8,60160,67272.6,67564.65,64416.01
21.92,24,6450,6529.85,6526.7,6492.88
16.0,34,4363,4373.46,4388.26,4357.8
7.08,39,2723,2909.0,2983.4,2793.04
7.58,28,62524,62503.84,62663.33,62696.2
6.17,10,9829,10158.98,12777.0,10378.45
5.67,35,5060,4579.65,4629.01,4797.84
24.33,30,52287,52287.0,52287.0,52287.0
8.25,37,41281,43489.75,42637.25,43098.16
8.08,41,1830,1898.98,2044.02,2030.38
14.92,29,6133,6195.75,6172.56,6155.43
25.75,2,69937,76055.44,72901.14,78653.72
20.17,15,7910,8316.39,8327.85,8445.7
11.83,3,10353,11791.41,11755.02,12017.91
2.58,5,32923,33046.2,33046.2,32919.47
17.42,20,6620,6578.61,6615.65,6639.05
10.0,24,5102,5102.0,5106.67,5106.4
27.42,5,11783,11953.52,12555.36,12125.33
8.25,34,6578,6578.0,6578.0,6578.0
13.58,36,44280,44280.0,44280.0,44280.0
13.17,8,9277,9277.0,9293.88,9288.02
2.67,34,3860,3860.0,3860.02,3880.02
14.5,28,51875,51954.52,51976.92,55060.85
19.5,49,5228,5986.0,5979.12,5926.38
5.17,26,67645,57565.0,57565.0,57867.96
15.17,36,5888,5909.85,5894.78,5888.31
13.5,41,4173,4252.55,4257.8,4382.22
11.75,19,8635,7935.32,8659.08,7962.21
2.08,13,5943,5949.54,5945.09,5937.76
8.25,38,3873,4378.63,4366.15,5073.06
2.33,8,6489,6686.39,6653.68,6635.2
10.92,17,9736,10137.43,10194.03,10095.29
21.75,36,5950,5845.63,5948.9,6025.44
8.0,41,3782,3482.52,3462.33,3338.8
13.75,36,57453,57453.0,57453.0,57755.16
10.67,18,6568,6575.69,6675.66,6561.28
6.17,25,58315,64067.58,64462.85,63540.04
28.25,41,6172,6081.7,6070.41,5993.17
14.0,6,5949,8254.8,7682.3,7600.53
5.42,16,5772,5596.82,5630.4,5494.55
12.25,11,9105,9976.15,9775.0,9639.21
10.17,39,79099,71183.4,71183.4,78439.92
16.33,40,69168,71356.88,70465.52,71122.67
7.67,26,3843,4697.77,4805.44,4747.49
25.08,20,12150,12080.94,11628.55,12893.23
9.5,31,1998,2007.76,1998.0,1998.0
10.42,45,2051,3436.49,3638.41,3377.03
8.75,35,5296,4658.21,4662.94,4462.21
8.08,17,5372,7976.94,8791.14,7732.74
12.58,29,4294,4294.0,4294.0,4294.0
11.5,24,3987,3620.98,3774.03,3756.88
2.17,21,27976,27992.8,28211.2,30492.9
3.92,44,3554,3613.36,3362.5,3696.45
23.08,8,51697,53984.6,53896.68,54141.23
24.83,18,44144,44144.0,44144.0,44144.0
14.92,7,45257,47030.12,45257.0,50673.34
14.58,47,69168,70481.76,70834.56,71536.65
7.0,44,2712,2717.07,2746.27,2620.64
5.92,37,6256,6263.52,6296.37,6320.42
13.42,46,6382,6237.52,6218.27,6247.99
8.0,43,45693,45693.0,45693.0,45693.0
11.42,17,41314,41314.0,41314.0,41379.3
16.67,23,54608,54608.0,54608.0,54608.0
31.33,46,5400,5564.3575,5335.865,5092.01
1.17,32,1543,1554.79,1609.2,1678.75
2.25,38,3962,3347.34,3345.42,3395.97
26.67,28,57453,57737.48,57532.52,58360.61
10.17,47,54896,54896.0,54896.0,54896.0
5.67,25,4071,4030.62,4019.76,4120.17
6.17,18,5843,6385.11,6168.03,6308.11
10.25,44,4363,4363.71,4367.2,4362.99
9.67,30,9824,7896.77,8585.89,7390.84
2.67,29,4715,4713.4,4701.36,4709.15
2.17,36,3999,4056.15,4047.82,4002.41
17.08,40,6502,6490.84,6498.22,6511.12
26.42,17,53164,53164.0,53164.0,53131.81
26.75,47,3346,3462.01,3417.39,3419.79
10.25,32,7237,7190.91,7237.0,7199.78
21.08,41,5355,5070.72,5066.4,5087.4
27.42,9,9277,9428.42,9472.76,9281.17
6.42,42,1890,1890.0,1894.49,1951.34
22.25,26,4672,4678.75,4685.5,4679.16
13.25,7,13378,11053.44,11447.92,10827.3
11.17,4,7783,11926.51,10100.89,10304.97
6.08,10,14996,9369.23,9694.55,9081.89
6.83,7,51707,51707.0,51965.07,52336.6
5.92,10,10128,6868.11,6959.77,6705.76
2.25,9,6133,6565.6,6485.15,6379.5
18.33,18,3911,3566.86,4434.89,3504.41
24.75,23,4317,4259.0,4335.13,4352.97
19.42,2,11026,14340.54,15632.54,15079.81
8.33,45,6892,6302.28,6558.85,6302.98
20.83,47,60508,62377.96,62184.36,61922.56
15.42,36,5100,5086.42,5061.78,5054.32
6.42,20,6169,6060.18,5992.25,5926.25
7.08,23,6488,6654.78,6507.43,6604.09
8.5,18,7426,7365.13,7350.1,7449.06
8.42,2,14074,13575.0,13467.73,14560.45
6.5,22,5549,5583.33,5549.0,5525.99
9.5,43,3381,4551.91,4548.74,4559.84
7.17,22,2339,2705.03,2724.78,2556.74
8.33,39,5037,5422.19,5166.45,5150.52
12.25,32,7021,7120.9,7022.2,7100.32
6.08,19,5098,5229.94,5154.93,5448.54
5.42,21,3961,3961.95,3951.53,3987.86
16.25,26,2074,2149.7,2118.96,2566.08
15.0,43,7072,7047.44,6965.68,7141.61
10.08,7,67945,67329.68,68555.74,69122.99
12.83,8,14524,15437.15,15857.2,15879.46
22.08,30,9931,9887.74,9873.08,10259.98
7.25,46,4390,6208.74,6512.28,6115.23
8.67,25,7814,7817.15,7817.15,7964.46
6.75,34,3393,3328.71,3339.69,3356.21
19.58,22,7738,7400.81,7529.24,7641.56
9.08,20,51384,53559.94,52176.87,52664.59
13.33,37,1830,3418.09,3168.06,3019.8
2.25,21,2339,2339.71,2339.0,2339.0
21.17,29,62045,64597.48,66299.88,65858.23
7.58,41,6568,6568.0,6568.0,6568.0
9.5,36,8233,8233.0,8208.39,8381.01
7.08,43,3153,3139.11,3166.69,3142.37
15.0,5,9879,11324.46,11228.4,11591.14
12.42,29,51707,51707.0,51767.75,51831.32
23.75,35,4385,5315.19,4883.06,5091.6
14.25,49,8111,8111.0,8111.0,8111.0
22.67,20,4336,3814.12,3930.89,4704.08
4.17,43,1966,1925.07,1867.82,1954.33
14.5,6,60160,73034.66,72455.36,72394.73
9.5,44,5275,4550.26,4888.59,5177.43
7.08,47,6821,6732.02,6689.52,6792.53
10.5,17,5656,5759.17,5675.13,5523.81
12.33,15,6488,7455.79,6468.27,6549.01
5.33,46,2339,2364.5,2390.25,2357.62
8.08,27,3209,3778.42,3626.78,3489.98
2.42,27,3999,4398.6,4336.93,4841.28
6.83,11,9798,10011.28,9907.82,9951.51
2.17,25,34460,38595.04,38754.2,35428.15
12.58,47,3916,3916.0,3916.0,3916.98
13.67,39,41269,41466.25,41269.0,42196.55
25.42,46,5818,5808.54,5963.84,5669.81
8.5,29,6450,6450.0,6450.0,6450.0
15.17,46,7692,7656.36,7655.37,7480.63
10.25,46,56476,56105.06,56476.0,55332.17
2.58,32,25000,25000.0,25000.0,25000.0
8.83,31,5093,5144.56,5111.91,5082.21
2.42,43,4499,4499.0,4499.0,4516.41
9.75,38,10317,10002.0,10002.0,10063.67
14.33,8,7423,8273.04,7897.38,7789.79
2.58,22,3860,3905.89,3882.07,3939.19
7.83,22,49613,51758.92,52316.68,57055.16
15.83,34,55377,61534.76,62305.58,62090.19
10.08,39,56702,56702.0,56702.0,56702.0
8.17,48,2051,3262.24,3203.33,3311.12
14.0,46,57081,59114.92,59082.44,57906.47
14.17,11,7954,7206.17,6867.22,6951.47
5.75,21,3072,3165.93,3095.56,3123.83
13.08,29,69244,69924.29,69602.85,69966.08
2.33,42,24234,24234.0,24232.22,24560.92
6.42,2,10317,10686.8,11029.42,8942.03
5.25,26,6489,6410.65,5951.02,6303.13
27.08,44,5421,5209.24,5433.91,5659.25
11.42,5,11205,12974.05,13691.62,13143.94
9.08,17,20544,16318.635,16205.8,16776.05
5.75,15,8411,8218.55,8212.74,8154.61
8.75,21,56590,56590.0,56590.0,56590.0
15.67,47,56702,57098.94,56753.97,56911.39
6.17,18,67004,72538.6,71759.41,69855.67
24.33,31,6458,6567.23,6379.66,6439.77
18.83,21,4564,4946.78,5721.92,5211.29
12.08,5,70681,61613.15,62783.32,63621.72
6.33,18,4783,5080.93,6569.57,5481.01
4.67,5,4259,5082.54,5093.57,5184.61
15.17,37,45600,45679.52,45679.52,45601.65
2.75,13,32859,33201.15,33501.19,33279.47
9.67,35,8589,8574.96,8550.0,8485.11
13.17,34,38099,38137.75,38099.0,38099.0
18.75,41,6133,6133.0,6141.88,6132.33
6.33,25,6489,6467.85,6439.11,6486.79
5.5,20,4781,4687.39,4767.27,4686.77
10.5,41,9807,9817.5,9774.86,9733.63
13.0,12,6132,6184.51,6373.22,6140.31
1.67,48,2201,2243.12,2260.72,2239.75
19.42,20,5054,5054.28,5617.26,5009.56
2.75,20,3862,3862.73,3966.03,3785.28
9.67,30,6883,6806.82,6944.68,6772.44
7.58,17,50271,50226.05,50271.0,50412.78
20.17,39,58394,54516.2,53545.3,55852.27
25.0,46,5761,5761.0,5761.0,5751.56
13.25,15,69244,69936.61,69443.81,69262.32
19.42,35,4348,4403.89,4374.67,4489.32
10.75,4,5293,7958.0,8518.61,7361.06
13.25,41,3551,3581.81,3574.36,3699.66
17.92,18,53743,56410.84,57106.36,55465.93
7.33,36,4663,5878.71,6318.35,5956.92
6.17,24,2203,2203.0,2238.0,2203.0
10.17,30,3826,3826.0,3812.58,3822.07
26.33,34,4044,3881.39,3796.2,3725.98
8.83,38,58111,58111.0,58111.0,58082.74
4.67,46,1694,1740.6,1751.52,1896.98
5.75,19,5127,4978.32,5097.86,4898.97
2.25,26,24234,24562.7,24759.92,24400.22
9.42,2,23208,22645.24,22741.62,23751.34
1.0,19,1715,1832.7,1827.29,1831.92
11.92,26,6067,6086.32,6067.08,6073.03
18.17,4,13764,13641.75,13617.18,13925.2
1.92,18,3108,2802.82,2829.67,2921.39
23.58,12,41281,42433.48,41692.6,42674.15
4.75,27,4027,4029.51,4021.23,4073.21
10.92,28,4209,4204.86,4199.25,4234.16
9.0,21,4732,4515.59,4523.3,4511.05
26.5,22,5632,5687.65,5639.58,5655.22
12.0,8,5953,7385.05,8374.26,6122.3
8.5,42,6067,6065.43,6067.0,6067.31
9.5,6,4453,4673.94,4663.76,4454.16
12.42,29,6195,6223.93,6221.3,6227.91
4.92,47,3319,3423.55,3350.25,3372.28
9.42,30,45995,47967.5,47967.5,46535.07
13.67,29,51345,54650.92,56941.98,54360.72
10.08,16,5954,5977.84,5866.34,5788.98
28.25,35,11214,9595.14,10065.8,9770.885
23.17,22,45883,45883.0,45883.0,45883.0
2.17,15,22152,22152.0,22152.0,23215.4
2.83,33,4499,4507.3,4503.15,4499.02
27.17,1,64185,68708.49,68543.82,68790.81
5.0,48,45097,45097.0,45097.0,45490.12
11.83,16,49553,49893.83,49553.0,49561.07
25.5,37,6143,4437.75,4320.63,4522.29
7.83,19,62591,62621.76,62975.42,62866.29
1.08,10,3497,3469.72,3507.68,3489.99
8.92,42,56476,56476.0,56476.0,56476.0
7.92,27,67004,67004.0,66804.64,71477.64
10.92,26,45805,46396.75,46528.25,47301.57
1.75,18,2124,2250.6,2246.38,2235.38
22.83,19,5144,5054.12,5026.68,4989.49
22.33,8,9840,9841.05,9841.05,9832.89
29.58,4,9201,9945.39,9875.96,10681.57
12.92,19,7433,7772.18,7728.75,7808.72
2.08,17,42412,34482.4,34539.52,34695.94
20.58,25,29764,29764.0,29764.0,29764.0
2.42,13,20606,20606.0,20606.0,20861.64
6.67,41,44478,44455.34,44478.0,44478.86
6.5,6,53743,53743.0,53834.62,54221.16
13.17,19,6090,6197.6,6119.675,6016.25
21.25,6,12518,14116.43,12923.28,13917.9925
5.08,44,3505,3891.42,3369.83,3387.72
12.33,45,74956,74579.4,68029.98,71290.65
26.58,26,58282,55573.74,55963.5,55805.63
5.75,24,7032,6266.41,6579.51,6081.35
3.17,26,4499,4507.3,4509.23,4498.7
14.92,13,11129,11129.0,11129.0,11104.01
1.92,26,3108,2884.2,2898.71,3081.35
9.0,46,6292,6253.84,6251.72,6314.11
2.75,14,7845,9632.15,9271.7,9384.13
13.92,6,8988,9015.3,9008.48,9241.62
14.08,15,6406,5760.55,5902.45,5715.49
19.5,2,79977,67291.00666666665,64275.04,69503.65
6.17,49,62045,62045.0,62045.0,61685.2
14.5,42,6461,6461.0,6509.74,6443.04
24.17,34,4485,4471.48,4471.86,4449.17
12.25,21,48213,48291.4,48291.4,48834.77
9.25,42,5817,5817.0,5817.0,5817.01
21.33,5,57939,58476.6,58191.38,54600.8
9.17,14,16393,10202.76,10590.29,10617.31
8.08,28,8579,9304.55,9084.97,9090.92
9.83,35,3475,3486.06,3475.0,3456.57
9.0,14,16400,15063.77,15239.08,15674.973333333333
9.92,33,4011,3633.96,3726.85,3717.26
11.58,18,10017,8317.763333333332,8041.02,8154.9
26.58,14,9178,9223.3,9198.65,9288.98
