actual_price,model_1_pre,model_2_pre,weightage_pre
3467,3295.88,3221.48,3286.952
37985,37985.0,37985.0,37985.0
4190,4076.55,4483.12,4125.3384
2393,2417.34,2382.92,2413.2096
7551,7078.02,7211.88,7094.083200000001
6191,6200.56,6224.32,6203.4112
2343,2643.78,2654.07,2645.0148000000004
3100,3102.1,3100.0,3101.848
2074,2074.0,2074.0,2074.0
9904,15418.18,13506.82,15188.8168
4919,5326.84,5370.73,5332.1068
20291,12303.75,13568.96,12455.5752
1551,1547.58,1547.69,1547.5932
22152,22152.0,22152.0,22152.0
67004,67004.0,67004.0,67004.0
60589,53375.11,53116.4,53344.0648
6319,6242.82,6325.06,6252.6888
53152,64066.12,61919.08,63808.4752
4494,6227.1073333333325,6933.865333333333,6311.918293333332
5104,5103.98,5103.98,5103.98
2994,3850.98,3795.09,3844.2732
3349,3688.16,3708.97,3690.6571999999996
12747,10100.63,10255.06,10119.1616
6271,6863.41,6757.95,6850.7548
9378,11174.68,11076.73,11162.926
3015,3015.0,3024.0,3016.08
4977,5054.72,5057.72,5055.080000000001
3393,3440.19,3405.37,3436.0116000000003
6287,6305.9,6331.1,6308.924
10225,4390.34,4583.83,4413.5588
12214,12390.21,12283.57,12377.413199999999
8045,7614.99,7603.1,7613.5632000000005
3916,3914.13,3916.0,3914.3544
59033,62897.0,63861.32,63012.7184
24142,13951.61,14375.15,14002.4348
64025,62561.32,62189.47,62516.698000000004
11031,8194.4,8018.12,8173.2464
3393,3404.06,3400.63,3403.6484
8904,9372.32,9299.51,9363.582799999998
64407,61957.12,61527.83,61905.605200000005
5500,5495.34,5533.67,5499.9396
13524,14977.15,14043.563999999998,14865.11968
3687,3658.65,3729.84,3667.1928000000003
4977,4795.47,4871.55,4804.5996000000005
11843,14352.11,14435.59,14362.127600000002
16208,14223.78,13869.84,14181.3072
6079,6011.63,6152.32,6028.5128
2074,2074.0,2074.0,2074.0
6128,5787.8,5779.4,5786.792
44583,44583.0,44583.0,44583.0
12150,12161.96,12142.33,12159.6044
1788,1856.21,1788.0,1848.0248
44144,44144.0,44144.0,44144.0
5589,5865.31,6311.79,5918.8876
2410,2410.0,2410.0,2410.0
31436,31585.94,31436.0,31567.9472
56476,56476.0,56476.0,56476.0
5943,11441.4,11699.61,11472.385199999999
16453,16943.25,16773.93,16922.9316
6090,5275.85,5319.37,5281.072400000001
27864,27864.0,27864.0,27864.0
1551,1551.0,1551.0,1551.0
68303,68303.0,68303.0,68303.0
4086,4104.9,4092.3,4103.388
47395,50183.35,49398.68,50089.1896
23898,23898.0,23898.0,23898.0
9581,9254.7,8432.16,9155.995200000001
54481,54481.0,54481.0,54481.0
7282,8278.79,8268.89,8277.602
44280,44451.36,45022.56,44519.903999999995
39847,39847.0,39847.0,39847.0
4909,4912.15,4920.45,4913.146
1998,2027.28,2050.53,2030.07
5087,5302.56,5308.5,5303.272800000001
4086,4141.96,4084.43,4135.0564
8123,8246.63,8283.57,8251.0628
71058,75128.4,80179.65,75734.55
9306,4373.06,4442.42,4381.3832
11129,11265.57,11198.62,11257.536
2464,2460.36,2464.0,2460.7968
57920,58163.04,58262.72,58175.0016
2056,2178.04,2189.18,2179.3768
7954,7393.63,7326.66,7385.5936
62045,62045.0,62045.0,62045.0
4390,5786.19,5111.61,5705.240399999999
5843,6422.04,6689.9,6454.1831999999995
6597,6504.08,6587.23,6514.058
5198,4396.61,4304.01,4385.498
6129,5922.44,6141.43,5948.7188
44070,29754.6,29610.0,29737.248
3551,3497.11,3435.64,3489.7336
12465,12644.84,12701.35,12651.6212
5098,5530.08,5449.18,5520.372
11740,12862.32,13134.92,12895.032
4303,4355.07,4393.05,4359.6276
80816,60694.42,60260.0,60642.2896
53743,57559.96,57480.44,57550.4176
61873,61817.0,61766.6,61810.952
39555,40111.64,40128.78,40113.6968
9476,6765.25,6815.82,6771.3184
3194,3243.8,3207.71,3239.4692000000005
3860,3860.0,3860.0,3860.0
4715,5355.57,6837.22,5533.368
1998,1998.0,1998.0,1998.0
5102,5310.26,5125.22,5288.0552
4499,4633.64,4624.18,4632.504800000001
69168,69168.0,69168.0,69168.0
67769,69979.88,71079.28,70111.808
13089,12836.61,12813.5,12833.836800000001
4500,4588.2,4598.93,4589.4876
49613,49613.0,49613.0,49613.0
39499,39698.85,39497.22,39674.6544
5055,5280.39,5228.05,5274.1092
5177,5297.24,5260.79,5292.865999999999
48851,48941.72,48851.0,48930.833600000005
52287,52287.0,52287.0,52287.0
51817,53435.06,49507.41,52963.742
10961,10973.5,10973.05,10973.446
69244,69166.72,69318.37,69184.918
5007,5169.43,5150.67,5167.1788
67071,66967.84,60720.6,66218.1712
4338,4358.1,4348.25,4356.918
27864,27864.0,27864.0,27864.0
45185,45185.0,45185.0,45185.0
12000,12000.0,12000.0,12000.0
45693,45693.0,45693.0,45693.0
3685,3685.0,3685.0,3685.0
2410,2410.0,2410.66,2410.0792
3001,2915.35,2826.38,2904.6735999999996
6584,6550.23,6500.09,6544.213199999999
5954,5954.09,6107.22,5972.4656
9670,9610.52,9642.0,9614.297600000002
51595,51595.0,51595.0,51595.0
55983,55983.0,55983.0,55983.0
54608,54608.0,54608.0,54608.0
6287,6287.05,6287.0,6287.044
49613,49841.84,49613.0,49814.379199999996
5292,5420.98,5491.85,5429.484399999999
10248,10306.83,10322.9,10308.758399999999
57920,58712.96,58566.24,58695.353599999995
1776,1776.0,1776.0,1776.0
5761,5761.0,5761.0,5761.0
4000,4044.51,3933.5,4031.1888000000004
45693,45693.0,45693.0,45693.0
17493,16426.64,16132.18,16391.304799999998
2719,2713.93,2713.93,2713.93
10006,10854.8,11496.05,10931.75
77196,71122.13,70286.16,71021.81360000001
52175,52175.0,52175.0,52175.0
4753,4721.38,4686.67,4717.2148
4086,4595.71,4770.53,4616.6884
32062,32062.0,32174.43,32075.4916
54684,54684.0,54684.0,54684.0
5772,5667.25,5845.39,5688.6268
39499,39499.0,39499.0,39499.0
7466,10495.32,10286.68,10470.2832
51817,51817.0,51817.0,51817.0
45883,45883.0,45883.0,45883.0
5206,5251.65,5204.27,5245.964399999999
4755,4728.72,4728.72,4728.72
54684,54684.0,54684.0,54684.0
67769,72142.6,70837.8,71986.024
57081,57637.64,57478.6,57618.5552
7575,7568.1,7575.0,7568.928000000001
4783,4487.23,4535.76,4493.053599999999
6489,6454.68,6464.82,6455.8968
6835,6660.86,7029.97,6705.1532
3234,3635.1,3569.03,3627.1716
60396,60396.0,60396.0,60396.0
5179,5563.71,6081.69,5625.8676
5178,5707.41,6097.93,5754.2724
32923,40261.64,42058.45,40477.25719999999
5227,5272.15,5401.3,5287.647999999999
4019,3763.35,3405.24,3720.3768
11617,12430.94,12297.3,12414.9032
45257,45257.0,45257.0,45257.0
10018,10018.0,10018.0,10018.0
39377,39377.0,39377.0,39377.0
11448,11574.02,11567.91,11573.2868
62188,62036.8,62070.4,62040.83200000001
4165,4426.97,4617.97,4449.89
34460,38480.92,38754.08,38513.6992
5276,7747.97,13542.198,8443.27736
8426,8172.95,8169.8,8172.572
88522,71304.86333333333,69782.66616666666,71122.19967333332
13103,13071.59,13285.24,13097.228
3342,3365.29,3356.58,3364.2448
4094,4025.52,4150.6,4040.5296000000003
6271,6323.6,6307.82,6321.7064
5105,6375.34,5378.27,6255.6916
7804,7282.04,7358.63,7291.2308
7221,7220.12,7208.43,7218.7172
9241,9568.85,9649.12,9578.4824
3860,3872.22,3860.0,3870.7535999999996
6161,6608.72,6441.48,6588.6512
6578,6540.61,6581.45,6545.5108
8338,9077.97,9161.9,9088.0416
11584,12954.73,12498.66,12900.0016
47395,47395.0,47395.0,47395.0
3090,3099.55,3090.0,3098.4040000000005
59649,53411.72,53036.52,53366.696
4071,4054.59,4047.01,4053.6804
5622,5671.85,5904.09,5699.718800000001
5467,5396.19,5388.77,5395.299599999999
44144,44274.25,44144.0,44258.62
11993,12157.6,11433.73,12070.7356
49207,50293.38,50904.33,50366.693999999996
31528,31528.0,34113.9,31838.308
11678,11361.99,11312.1,11356.0032
51707,56068.54,55134.33,55956.4348
50957,50957.0,50957.0,50957.0
6307,5138.88,5132.44,5138.1071999999995
5954,6077.83,6241.42,6097.4608
56702,56833.5,56833.5,56833.5
49613,53058.12,53873.48,53155.963200000006
4173,4512.42,4483.66,4508.9688
2203,2489.66,2203.0,2455.2608
50271,50271.0,50271.0,50271.0
3090,3118.74,3137.9,3121.0392
5473,6179.56,6188.58,6180.642400000001
2074,2074.0,2074.0,2074.0
4500,4500.0,4500.0,4500.0
38099,38099.0,38273.72,38119.966400000005
6296,6296.0,6302.3,6296.756
57992,57992.0,58479.2,58050.464
12166,12161.6,12248.68,12172.0496
66940,61102.02,60802.85,61066.11959999999
39499,40690.15,40848.97,40709.2084
11100,10684.64,10717.08,10688.532799999999
4506,4385.38,4400.25,4387.1644
1694,1694.0,1708.99,1695.7988
6195,6195.0,6195.0,6195.0
6195,6200.0,6195.0,6199.4
2815,3159.47,3269.0,3172.6135999999997
2074,2074.0,2074.0,2074.0
60978,66417.36,66419.86,66417.66
6240,6065.13,5907.19,6046.1772
2835,4410.76,4203.63,4385.9044
2271,2478.63,2449.24,2475.1032000000005
4297,4516.04,4412.37,4503.5996000000005
7808,6462.43,6215.66,6432.8176
5660,5760.52,5748.2,5759.0416000000005
2675,2850.21,2592.72,2819.3112
13002,15139.69,15059.84,15130.108
4444,4270.66,4271.75,4270.7908
9356,9408.2,9643.28,9436.4096
6292,6290.46,6292.0,6290.6448
50868,50868.0,50868.0,50868.0
4663,4498.84,4434.67,4491.1396
60555,60555.0,60555.0,60555.0
6295,6334.415,5996.7275,6293.8925
8606,8365.32,8396.91,8369.1108
6598,6614.38,6610.98,6613.972000000001
5365,5525.55,5538.99,5527.1628
60978,61052.37,61052.37,61052.37000000001
5954,5645.58,6085.75,5698.4003999999995
5888,5908.45,5888.0,5905.995999999999
8988,9004.8,8999.03,9004.1076
13865,13353.49,13356.1,13353.8032
16583,21811.16,21874.47,21818.7572
40933,37484.32,37511.82,37487.62
7484,7397.17,7347.95,7391.2636
4971,5170.0,5117.34,5163.6808
27976,29240.56,29659.78,29290.8664
23163,22062.72,22143.08,22072.363200000003
45805,47195.05,46572.66,47120.3632
56058,44984.02,45038.78,44990.591199999995
4071,3884.59,3866.58,3882.4288
16420,17196.86,16924.1,17164.1288
5006,5042.21,5053.6,5043.5768
4658,6063.81,6317.74,6094.2816
13023,12382.63,12327.22,12375.9808
51595,51595.0,51595.0,51595.0
11205,11234.45,11232.67,11234.236400000002
1105,3153.98,2435.8,3067.7983999999997
2835,3363.28,3620.81,3394.1836
19945,10842.97,8442.37,10554.898
6067,6067.0,6086.38,6069.3256
5761,5761.0,5764.14,5761.3768
45693,46771.54,47790.97,46893.871600000006
57939,57939.0,57939.0,57939.0
7877,8097.87,7933.39,8078.1324
6048,6219.89,6192.97,6216.6596
4942,4935.16,5035.65,4947.218800000001
86338,74265.09,70927.82,73864.6176
45144,44560.3,45534.1,44677.156
59108,59259.511333333336,59242.27133333334,59257.442533333335
6031,6110.07,6143.67,6114.102
50271,50271.0,50271.0,50271.0
5960,6044.26,5985.56,6037.216
3223,3506.42,3600.4,3517.6976000000004
54684,54684.0,54684.0,54684.0
42521,42521.0,42521.0,42521.0
54608,54608.0,54608.0,54608.0
5915,6197.37,6133.67,6189.726
47395,50185.98,50180.5,50185.322400000005
4348,4406.55,4431.64,4409.5608
8130,8153.85,8268.84,8167.6488
46097,46097.0,46097.0,46097.0
53937,54175.56,53949.32,54148.4112
15963,17548.11,17005.32,17482.9752
6009,6095.1,6056.15,6090.426
11829,11253.051000000001,10810.456499999998,11199.93966
1105,2406.58,1740.41,2326.6396
4019,3139.39,3199.52,3146.6056
6324,6465.24,6323.7,6448.2552
4792,4792.0,4809.9,4794.148
7425,7430.33,7425.0,7429.6904
7366,7314.97,7183.3,7299.1696
10009,10914.93,10146.69,10822.7412
6594,8119.8,7906.01,8094.1452
5174,3472.33,3583.9,3485.7183999999997
42521,42600.52,42600.52,42600.52
15708,15532.42,15947.34,15582.2104
3014,3066.2,3027.05,3061.502
49207,49730.47,50670.5,49843.2736
5280,5455.02,5509.29,5461.532400000001
5040,5594.92,5384.06,5569.6168
1966,1962.1,1944.57,1959.9964
4896,4896.0,4902.78,4896.8136
40843,40843.0,40843.0,40843.0
74981,78693.05333333333,78649.37333333334,78687.81173333334
35490,36656.28,39265.57,36969.394799999995
9523,6978.76,6652.27,6939.5812
57017,57017.0,57017.0,57017.0
4436,4507.97,4554.45,4513.5476
6747,6712.93,6852.78,6729.712
57920,57920.0,58258.35,57960.602
6122,6125.96,6125.96,6125.96
47205,47205.0,47205.0,47205.0
78957,76256.68,72780.2,75839.5024
11295,11216.49,11207.97,11215.467599999998
5660,5813.23,5779.7,5809.2064
76612,81371.68,81297.31,81362.7556
3862,3862.0,3865.95,3862.474
4387,5917.78,5938.4,5920.2544
7293,3968.23,4508.73,4033.0899999999997
4755,4755.0,4755.0,4755.0
5286,5206.3,5524.7,5244.508
4499,4504.35,4502.18,4504.0896
31436,31436.0,31436.0,31436.0
6489,5860.69,5962.41,5872.8964
41314,41391.5,41314.0,41382.2
44144,44144.0,44201.12,44150.854400000004
69168,70583.57,71031.07,70637.27
11205,11205.0,11206.78,11205.2136
4499,4499.0,4504.89,4499.7068
59254,59254.0,59993.97,59342.7964
6489,6472.44,6506.74,6476.556
1105,1105.0,1105.0,1105.0
6032,5791.5,5821.113333333334,5795.0536
4755,4755.0,4754.01,4754.8812
4646,4547.93,4562.14,4549.635200000001
3998,4554.6,4044.85,4493.43
60074,58380.28,57345.6,58256.1184
6634,6634.0,6634.0,6634.0
1694,2521.29,2011.53,2460.1188
22140,22140.0,22194.42,22146.5304
8111,8117.3,8117.3,8117.3
54608,54608.0,54608.0,54608.0
51384,51612.9,51447.05,51592.998
4538,4850.35,4866.25,4852.258
6488,6778.12,6736.37,6773.110000000001
3446,5763.0,5913.23,5781.027599999999
39321,39321.0,39321.0,39321.0
4111,4535.37,4251.35,4501.2876
18103,18638.84,18364.04,18605.863999999998
5178,5407.95,5543.67,5424.2364
4452,4660.25,5515.11,4762.8332
3754,5001.74,5741.72,5090.5376
5635,5839.94,5778.35,5832.5491999999995
54608,54608.0,54608.0,54608.0
10425,10509.98,10492.84,10507.9232
4977,4962.76,4913.35,4956.8308
3999,3999.0,4007.74,4000.0488
10961,11091.5,11010.42,11081.770400000001
3393,3393.0,3393.0,3393.0
41064,41064.0,41064.0,41064.0
5177,5184.59,5164.84,5182.219999999999
3100,3100.0,3100.0,3100.0
6437,6322.06,6346.52,6324.9952
69168,70204.69,70706.45,70264.90120000001
45693,45693.0,45693.0,45693.0
13168,13429.55,13922.69,13488.726799999999
56991,62580.47,61687.16,62473.2728
29992,29992.0,29992.0,29992.0
2480,2475.15,2479.29,2475.6468
11129,11193.21,11251.08,11200.1544
41113,41113.0,41113.0,41113.0
4554,4699.59,4801.66,4711.838400000001
51494,47375.12,48016.55,47452.0916
9905,9644.86,9781.72,9661.2832
2056,2056.0,2077.78,2058.6136
7488,11396.89,9374.25,11154.1732
39622,40063.8,39927.03,40047.3876
38926,39766.0,39734.11,39762.173200000005
6000,6134.79,6270.93,6151.1268
5807,4645.7,3789.42,4542.9464
11488,13240.24,11731.66,13059.2104
12544,12303.08,12276.14,12299.8472
56588,57311.25,57451.37,57328.0644
7529,7479.36,7535.56,7486.104
4390,5815.69,5046.8,5723.423199999999
1776,1782.13,1784.22,1782.3808
4656,4659.91,4744.75,4670.0908
11216,12372.42,12505.93,12388.441200000001
62188,62717.05,63425.23,62802.0316
10849,11114.56,11062.37,11108.297199999999
74365,62182.76,62939.88,62273.614400000006
3324,3378.24,3410.37,3382.0955999999996
5549,5549.0,5549.0,5549.0
42457,45553.99,45236.35,45515.8732
7572,7572.0,7572.0,7572.0
3911,3911.84,4004.42,3922.9496000000004
42521,42521.0,42599.4,42530.408
60260,60077.03,60311.97,60105.222799999996
41269,44556.5,43964.75,44485.49
6488,6505.33,6492.21,6503.7556
66265,64653.73,64872.69,64680.0052
22152,22152.0,22152.0,22152.0
37985,37985.0,37985.0,37985.0
5619,5773.47,5737.94,5769.206400000001
3646,3646.0,3646.0,3646.0
3105,3095.01,3034.16,3087.7080000000005
3393,3399.47,3354.47,3394.0699999999997
80313,65598.77,65825.76,65626.0088
9711,9501.0,9501.0,9501.0
6489,6536.64,6388.93,6518.9148
7284,9363.2,9259.62,9350.7704
5212,5337.34,5167.47,5316.9556
60555,60862.68,61586.45,60949.5324
3926,3918.32,3918.32,3918.3199999999997
45883,45883.0,45883.0,45883.0
61933,65002.92,65430.76,65054.2608
56058,56371.6,56974.38,56443.933600000004
6198,6253.91,6506.47,6284.2172
7420,11407.37,9703.6,11202.9176
41281,41358.5,41412.5,41364.98
72201,72104.9,72201.0,72116.432
60396,64486.35,64516.53,64489.9716
5303,5303.0,5303.0,5303.0
52063,52063.0,52063.0,52063.0
7023,6970.19,6967.28,6969.840799999999
8063,7965.57,8018.95,7971.9756
4181,4266.55,4302.83,4270.903600000001
6008,5761.34,5739.32,5758.6975999999995
5888,5888.0,5888.0,5888.0
38099,38534.12,39145.64,38607.5024
5806,5833.07,5837.48,5833.5992
53152,53152.0,53152.0,53152.0
9241,9989.39,9611.93,9944.094799999999
69885,65747.72,75267.72,66890.12
15405,14936.53,14125.23,14839.174
2202,2252.59,2212.02,2247.7216000000003
5953,5953.0,5924.14,5949.5368
10476,6736.335,7012.23,6769.4424
27864,27864.0,27864.0,27864.0
1776,1777.69,1782.25,1778.2372
55983,55983.0,55983.0,55983.0
51457,57250.29,60175.8,57601.3512
64285,71600.84,71700.52,71612.80159999999
9201,10557.71,10091.78,10501.7984
6659,6246.48,6252.46,6247.1975999999995
6577,6318.7,6311.68,6317.8576
61273,60447.28,60115.01,60407.4076
6874,5684.38,5244.27,5631.5668
12000,12000.0,12000.0,12000.0
8417,6526.2,6731.39,6550.8228
6294,6287.79,6211.94,6278.687999999999
11625,11921.86,11931.63,11923.0324
6489,6542.68,6637.14,6554.0152
6195,6195.0,6195.0,6195.0
27976,29908.0,29633.08,29875.0096
8817,7704.92,6963.52,7615.952
9278,9280.99,9287.77,9281.8036
51595,52561.82,52378.53,52539.8252
3466,3479.38,3686.97,3504.2908
69113,59351.08,61553.0,59615.3104
4772,4537.76,4695.73,4556.7164
5415,5529.3,5490.92,5524.6944
3912,3394.58,3426.63,3398.426
4212,4580.0,4935.74,4622.6888
47545,50814.02,47643.6,50433.5696
3999,4062.43,4072.22,4063.6048
4453,4487.97,4497.41,4489.102800000001
5488,5405.51,5239.33,5385.568400000001
61933,65588.68,67030.12,65761.6528
52287,52287.0,52287.0,52287.0
5322,5322.0,5322.0,5322.0
2359,2420.26,2480.18,2427.4504
5029,5397.04,5418.84,5399.656
37405,39769.6,39847.68,39778.9696
5983,5747.59,5533.02,5721.841600000001
4000,4008.4,4006.3,4008.148
4249,4282.68,4299.97,4284.754800000001
9201,9329.3,9702.05,9374.029999999999
54608,54608.0,54608.0,54608.0
6488,6502.69,6658.19,6521.349999999999
6200,6434.04,6511.66,6443.3544
82059,73281.82,72053.29,73134.3964
5632,5719.12,5757.84,5723.7664
4836,4468.33,4464.5,4467.8704
7277,7284.645,7322.93,7289.2392
2201,2201.0,2201.0,2201.0
4779,4504.0,4411.85,4492.942
48213,48213.0,48213.0,48213.0
2201,2201.0,2201.0,2201.0
49553,49553.0,49553.0,49553.0
57992,61411.36,62591.26,61552.948000000004
59021,59021.0,58737.87,58987.0244
4111,4131.22,4131.22,4131.22
67769,69416.52,68396.2,69294.0816
54608,54559.17,54608.0,54565.029599999994
5103,5510.7,5294.8,5484.792
53743,53959.92,53618.45,53918.9436
61516,62394.98,62615.73,62421.47000000001
60396,60396.0,60396.0,60396.0
64113,66719.24,67019.4,66755.2592
6122,6113.1,6113.1,6113.1
53164,65605.36,65450.69,65586.7996
11319,11405.77,11354.7,11399.6416
6568,6568.0,6568.0,6568.0
2150,2340.9,2357.5,2342.8920000000003
54777,55015.56,54856.52,54996.47519999999
62067,56103.0,55819.64,56068.9968
44280,44280.0,44280.0,44280.0
4498,4498.0,4498.0,4498.0
3996,4053.37,4217.23,4073.0332
8092,8495.025,8475.515,8492.683799999999
5942,5989.7,6251.07,6021.064399999999
55502,55535.74,55502.0,55531.691199999994
27792,28417.2,28167.12,28387.190400000003
57017,56994.6,56994.6,56994.6
4665,4695.78,4706.04,4697.0112
7877,7903.66,7886.33,7901.5804
4453,4548.03,4548.26,4548.0576
4500,4571.19,4550.85,4568.7492
41269,41926.62,42584.0,42005.505600000004
43711,48378.72,43711.0,47818.5936
6450,6494.1,6528.75,6498.258
5126,5174.53,5102.86,5165.9296
23418,27113.59,23408.85,26669.021200000003
12054,12113.05,12089.52,12110.2264
2124,2222.02,2209.27,2220.49
52175,53034.1,52503.75,52970.458
4257,4290.85,4464.93,4311.739600000001
9536,7824.11,7857.32,7828.0952
17348,13431.64,13375.75,13424.9332
10738,10703.74,10703.74,10703.74
8712,8860.62,8692.08,8840.3952
65529,69584.52,68787.08,69488.8272
6015,6743.956333333333,6664.128833333334,6734.377033333332
9178,9242.05,9251.5,9243.184
14936,14117.43,14720.48,14189.796
5102,5250.8,5202.74,5245.032800000001
14099,10657.04,10810.32,10675.4336
66063,66063.0,66063.0,66063.0
15728,16380.863500000001,15968.29,16331.35468
5360,5493.58,5633.96,5510.4256000000005
3336,3336.0,3336.0,3336.0
8100,7952.53,7987.18,7956.687999999999
82617,76881.855,76441.04,76828.95719999999
56702,57115.35,56880.92,57087.2184
60508,60608.8,60608.8,60608.8
41314,43445.25,42515.25,43333.65
4158,3228.66,3191.81,3224.2380000000003
4170,4706.04,4722.58,4708.0248
69168,77659.13,76077.84,77469.37520000001
69168,70947.01,73464.32,71249.0872
44081,44081.0,44081.0,44081.0
4338,4354.19,4470.49,4368.146
5685,5608.54,5621.28,5610.0688
12032,10808.68,11033.96,10835.7136
5152,4567.03,4706.42,4583.7568
5102,6116.94,5997.8,6102.6431999999995
9377,10664.64,10939.58,10697.6328
7286,7755.32,7645.38,7742.1272
4503,6616.53,7018.73,6664.794
2056,2056.0,2056.0,2056.0
52175,54488.63,54951.06,54544.1216
5557,4821.54,4877.58,4828.2648
6339,6209.04,6706.56,6268.7424
8719,8745.39,8734.75,8744.1132
6133,6239.32,6122.64,6225.3184
5372,5044.99,5019.2,5041.8952
41269,41688.8,42371.6,41770.736
1998,1998.0,1998.0,1998.0
2050,2050.0,2050.0,2050.0
55377,55497.96,55377.0,55483.4448
5220,5602.41,7739.71,5858.8859999999995
45995,46572.72,46716.87,46590.018000000004
4896,4896.0,4896.0,4896.0
13122,13176.09,13237.06,13183.4064
3999,4015.2,4066.84,4021.3967999999995
5246,5439.61,5318.12,5425.031199999999
31432,31484.28,31432.0,31478.0064
65529,65688.04,66300.56,65761.54239999999
2792,2272.52,2154.63,2258.3732
2124,2307.37,2263.78,2302.1392
78957,71225.64,64878.6,70463.99519999999
7950,8851.29,8487.48,8807.632800000001
4173,4322.55,4252.56,4314.1512
49992,47764.32,46736.16,47640.940800000004
3999,3999.01,3999.01,3999.01
1890,2038.89,1923.74,2025.0720000000001
5135,5154.19,5138.11,5152.260399999999
68317,64738.6,64273.8,64682.824
11675,11820.89,11790.98,11817.3008
60260,60260.0,60260.0,60260.0
6468,6021.93,5972.51,6015.999600000001
10008,10370.52,10250.18,10356.0792
69125,69452.2,69516.73,69459.9436
2410,2410.0,2410.0,2410.0
4923,4923.0,4933.43,4924.2516
6487,6476.21,6460.85,6474.3668
12454,12458.95,12479.48,12461.4136
49896,49793.26,49546.48,49763.6464
5942,5961.87,6311.3,6003.8016
4149,4342.66,4266.89,4333.567599999999
11957,13493.562,13860.604,13537.607039999999
10376,10926.22,11874.78,11040.047199999999
2051,2696.92,2911.6,2722.6816
5407,4856.03,4840.63,4854.182
6461,6703.24,6711.5,6704.2312
2276,2621.28,2610.1,2619.9384
60260,60260.0,60260.0,60260.0
6450,6450.0,6450.0,6450.0
60555,61346.68,60741.57,61274.0668
2637,3266.06,3769.09,3326.4236
58125,58374.76,58284.04,58363.8736
49207,49459.22,49811.61,49501.5068
51345,55336.68,54852.84,55278.6192
4230,4230.0,4223.33,4229.1996
4392,4823.64,4711.57,4810.1916
13386,13168.88,13208.46,13173.629599999998
69168,76697.48,76285.04,76647.9872
54608,54831.11,54831.11,54831.11
14524,14557.69,14580.82,14560.4656
4071,4078.12,4075.2,4077.7695999999996
6082,6107.2,6085.15,6104.554
5092,5100.5,5335.67,5128.720399999999
45257,45257.0,45257.0,45257.0
6324,6363.36,6344.72,6361.1232
8112,8112.0,8112.0,8112.0
10849,10796.15,11306.71,10857.4172
2343,2140.91,2116.56,2137.988
2974,3457.19,3208.19,3427.3100000000004
6493,6075.0,6075.0,6075.0
6510,6591.34,6644.9,6597.7672
51057,52640.07,51125.48,52458.3192
6729,6228.05,6067.92,6208.8344
14428,15672.73,16212.12,15737.4568
2901,2923.78,2910.9,2922.2344000000003
5289,5277.27,5280.49,5277.656400000001
2022,2022.0,2075.73,2028.4476
59033,59033.0,59033.0,59033.0
51817,51874.12,51988.36,51887.8288
51819,52228.06,52080.88,52210.3984
2480,2478.81,2486.95,2479.7868
10744,10925.31,10814.88,10912.058399999998
7425,7756.56,7742.42,7754.863200000001
7909,7776.82,7962.17,7799.062
53152,60195.34,59396.4,60099.4672
64831,65301.4,64909.4,65254.36
11508,11560.18,11607.64,11565.875199999999
5761,5789.35,5792.49,5789.7268
6913,6897.96,6850.0,6892.2048
6489,7417.84,7223.38,7394.5048
5348,5317.85,5236.71,5308.113200000001
43729,43729.0,43729.0,43729.0
4086,4414.21,4396.81,4412.122
32859,34222.18,33577.19,34144.7812
2409,2502.66,2465.17,2498.1612
10744,10091.44,9951.75,10074.677200000002
6285,6135.44,6152.31,6137.464399999999
4691,4893.36,4888.98,4892.8344
4338,4340.1,4340.12,4340.102400000001
51457,59310.49,59330.65,59312.9092
4672,4672.0,4672.0,4672.0
3397,3661.89,3599.94,3654.4559999999997
4440,4430.19,4349.1,4420.459199999999
5178,5168.83,5169.61,5168.923599999999
27976,27976.0,27976.0,27976.0
5102,5314.81,5314.52,5314.7752
61404,62412.23,62405.29,62411.3972
3571,3566.0,3568.0,3566.24
37222,39332.65,33604.4,38645.26
69311,66811.16,67050.84,66839.9216
64831,68811.68,77343.64,69835.5152
2105,2293.93,2180.42,2280.3088
50957,50957.0,50957.0,50957.0
66063,66063.0,66063.0,66063.0
41314,41314.0,41314.0,41314.0
13279,11448.71,11998.84,11514.7256
51058,51163.91,51058.0,51151.200800000006
3389,3348.84,3319.34,3345.3
3622,3017.05,2836.0,2995.3240000000005
5618,5621.24,5621.24,5621.24
6444,6509.29,6529.37,6511.6996
1890,1890.0,1890.0,1890.0
57920,63397.92,62478.4,63287.577600000004
6122,6123.98,6122.99,6123.861199999999
2359,2555.19,2640.92,2565.4776
56590,56590.0,56590.0,56590.0
12175,11604.44,11568.55,11600.1332
2336,2618.0,2390.97,2590.7564
4755,4755.0,4755.0,4755.0
12454,12791.9,13108.62,12829.9064
38099,38099.0,38099.0,38099.0
77196,70198.24,70277.76,70207.7824
20808,18980.64,19036.25,18987.313199999997
5322,5322.0,5322.0,5322.0
7241,7490.6,7566.2,7499.6720000000005
5949,5963.7,5967.9,5964.204
3574,3732.75,3637.59,3721.3308
6502,6421.53,6481.11,6428.6795999999995
12499,12882.02,12770.09,12868.5884
4209,4185.12,4208.64,4187.9424
4230,4223.16,4345.79,4237.875599999999
5888,6102.27,6062.87,6097.542
65529,65529.0,65596.08,65537.0496
5040,5249.18,5224.18,5246.18
6292,6296.7,6317.05,6299.142
8111,8224.71,8179.33,8219.2644
